Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,49.44,,,,,,,,,,,,,,UKR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),804,Ukraine,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,50.86,,,,,,,,,,,,,,UKR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,42.48,,,,46.44,,,,50.15,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,60.17,,,64.47,,,59.59,,,57.06,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,44.98,,,,48.28,,,,51.35,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,73.19,,,77,,,70.5,,,68.09,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,39.99,,,,44.8,,,,49.77,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,47.12,,,51.41,,,48.39,,,45.73,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,35.01,,,,42.48,,,,53.42,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,63.98,,,,,67.57,,,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,34.93,,,,42.58,,,,51.9,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,70.02,,,,,73.97,,,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,35.09,,,,42.4,,,,55.41,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),784,United Arab Emirates,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,58.06,,,,,61.63,,,,,ARE
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,88.42,,82.24,,80.25,,,79.82,,,78.19,,,78.13,,,80.77,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,87.16,,85.1,,80.98,,,81.56,,,83.38,,,82.12,,,82.7,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,76.8,,,79.74,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,85.19,,,85.78,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,79.42,,,81.86,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,79.15,,,79.43,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,74.59,,,78.88,,,,77.63,,,,80,,,,82.77,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,94.48,,,93.25,,,,,95.37,,,,,96.83,,,,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,82.84,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),826,United Kingdom of Great Britain and Northern Ireland,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,82.56,,GBR
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,35.06,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,55.98,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,34.25,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,55.17,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,35.9,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,55.17,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,31.5,,,,,,,8.1,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,77.9,,,,,,,60.6,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,24,,,,,,,7.3,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,74.6,,,,,,,61.3,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,39.3,,,,,,,9.1,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),834,United Republic of Tanzania,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,81.4,,,,,,,59.7,,,,,,,,TZA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,76.94,,74.29,,71.86,,,76.61,,,74.15,,,70.62,,,72.89,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,82.09,,80.61,,,,,82.38,,,83.4,,,81.01,,,80.73,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,76.86,,73.73,,71.09,,,73.68,,,74.84,,,69.87,,,72.1,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,86.85,,85.61,,,,,86.37,,,89.18,,,84.67,,,84.53,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,MALE,SKILL_MATH,PERCENT,77.02,,74.83,,72.67,,,79.38,,,73.5,,,71.37,,,73.65,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,LOWSEC,G,MALE,SKILL_READ,PERCENT,77,,75.69,,,,,78.6,,,77.83,,,77.36,,,77.1,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,71.66,,,76.74,,,,80.97,,,,78.65,,,,76.58,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,93.99,,,95.96,,,,,97.52,,,,,96.09,,,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,70.33,,,76.04,,,,80.02,,,,77.8,,,,74.99,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,96.24,,,97.11,,,,,98.12,,,,,96.83,,,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,72.97,,,77.55,,,,81.95,,,,79.52,,,,78.23,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),840,United States of America,PRIMAR,G,MALE,SKILL_READ,PERCENT,,91.81,,,94.77,,,,,96.91,,,,,95.43,,,,,USA
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,68.27,,,,,,,75.12,,,,,,62.83,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,75.35,,,,,,,79.79,,,,,,64.4,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,69.06,,,,,,,76.91,,,,,,63.44,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,79.88,,,,,,,81.79,,,,,,68.43,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,67.87,,,,,,,73.5,,,,,,62.28,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,73.19,,,,,,,77.94,,,,,,60.49,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,51.92,,53.89,,,52.43,,,44.22,,,47.57,,,49.29,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,60.21,,53.36,,,58.09,,,52.95,,,60.99,,,58.12,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,49.52,,52,,,49.78,,,41.54,,,45.04,,,47.6,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,66.37,,61.09,,,66.44,,,59.86,,,66.13,,,63.23,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,54.43,,55.87,,,55.41,,,47.25,,,50.36,,,51.14,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,53.73,,45.26,,,48.69,,,45.12,,,55.32,,,52.55,,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,72.72,,,,,,,68.23,,,,,,38,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,59.13,,,,,,,58.57,,,,,,43.72,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,73.39,,,,,,,67.05,,,,,,37.69,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,63.29,,,,,,,63.23,,,,,,46.88,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,73.88,,,,,,,69.49,,,,,,38.32,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),858,Uruguay,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,54.86,,,,,,,53.91,,,,,,40.57,,URY
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,85.75,,,80.9,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,90.58,,,86.16,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,82.51,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,91.15,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,79.21,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,80.92,,,,,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,92,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,82,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,91.7,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,84.2,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,91.4,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),704,Viet Nam,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,79.7,,VNM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),887,Yemen,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,4.82,,,1.29,,,,2.33,,,,,,,,,,YEM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),887,Yemen,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,3.81,,,1.23,,,,2.03,,,,,,,,,,YEM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),887,Yemen,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,5.67,,,1.34,,,,2.52,,,,,,,,,,YEM
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,2.3,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,5.04,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,2.63,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,6.48,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,1.94,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,3.52,,,,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,7,,,3.5,,,,2.1,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,20.8,,,1.8,,,,2.3,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,5.9,,,3.4,,,,2.1,ZMB
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),894,Zambia,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,21.4,,,2.1,,,,2.2,ZMB
